game_name,game_description_snippet,game_price,found_game_price,all_language_reviews_type,all_language_reviews_count,has_russian_reviews,all_russian_reviews_type,all_russian_reviews_count,first_release_date,genres,total_rating,total_rating_count,popularity_igdb,reviews_score,russian_reviews_score,has_external_platform
LOVE 2: kuso,"kuso is the sequel to LOVE, and is a challenging yet fair platformer with a simple aesthetic. You have the ability to run, jump, and leave your own checkpoint. Make your way through acid, long jumps, disappearing platforms, bouncers, giant saws, and much more in this dreadful mechanical world.",200.0,1.0,Очень положительные,176.0,0.0,Отзывы отсутствуют,0.0,2017-11-07,"Platform, Adventure, Arcade",70.0,0.0,6.257102037e-06,8.0,0.0,False
Smooth Operators,Smooth Operators is an advanced simulation where you take control of a call center company and lead it to financial success! Watch your company become alive and grow while your building reach the highest skyline. What type of CEO will you be?,,0.0,В основном положительные,230.0,0.0,Отзывы отсутствуют,0.0,2014-06-10,"Simulator, Strategy, Arcade",60.0,0.0,4.689232082e-06,7.0,0.0,False
Creepy Castle,A conspiracy is welling deep within the stone walls of an ancient castle.The keep’s master is leading its denizens to construct a revolutionary new device made to move the world forward onto a new path of evolution.,259.0,1.0,Очень положительные,211.0,0.0,Отзывы отсутствуют,0.0,2016-10-31,"Role-playing (RPG), Adventure",82.5,4.0,1.6439306846e-05,8.0,0.0,True
Crisis VRigade,Crisis VRigade is a virtual reality action filled first person shooter that lets players take on the role of a SWAT trooper and deal with terrorist situations. Play solo or team with your friends with the coop multiplayer mode.,259.0,1.0,В основном положительные,259.0,0.0,Отзывы отсутствуют,0.0,2018-09-19,"Shooter, Arcade",70.0,0.0,0.0,7.0,0.0,False
Jump Off The Bridge,An absurd retro-platformer that tests your patience.,195.0,1.0,Очень положительные,235.0,0.0,Отзывы отсутствуют,0.0,2019-05-01,Adventure,70.0,0.0,1.553492173e-06,8.0,0.0,False
Dreamwalker: Never Fall Asleep,"В маленьком городке в Австрийских Альпах дочь мэра впадает в кому после несчастного случая. Врачи бессильны, поэтому госпожа мэр обращается за помощью к психиатру, которая обладает уникальной способностью путешествовать по чужим снам.",550.0,1.0,Очень положительные,156.0,0.0,Отзывы отсутствуют,0.0,2018-10-18,"Puzzle, Adventure",50.0,2.0,1.8791111778e-05,8.0,0.0,True
Please Knock on My Door,A summary of every emotion you'd rather lock away and forget.,490.0,1.0,Очень положительные,235.0,0.0,Отзывы отсутствуют,0.0,2017-09-07,UNDEFINED,70.0,1.0,9.320953036e-06,8.0,0.0,False
Lenna's Inception,"The legendary hero is dead, and a strange glitch is spreading across the kingdom. Explore dangerous dungeons, and defeat the eight archangels to restore order to an unraveling world in this epic action-adventure RPG.",,0.0,Очень положительные,250.0,0.0,Отзывы отсутствуют,0.0,2020-01-17,"Role-playing (RPG), Adventure",70.0,4.0,2.6466878063e-05,8.0,0.0,False
Flipping Death,"Головоломное приключение-платформер Flipping Death — подмените Смерть, вселяйтесь в живых, помогайте мертвым и перемещайтесь между мирами. Помогут ли новые способности раскрыть тайну вашей собственной гибели?",435.0,1.0,Очень положительные,221.0,0.0,Отзывы отсутствуют,0.0,2018-08-07,"Platform, Puzzle, Adventure",77.11991075329672,12.0,7.9522000462e-05,8.0,0.0,True
Oneiros,Will you be able to break the vicious circle? Can you regain control? Experience the surreal adventure filled with many puzzles and psychedelic visions.,200.0,1.0,Очень положительные,278.0,0.0,Отзывы отсутствуют,0.0,2020-03-27,"Puzzle, Adventure, Arcade",70.0,0.0,4.6748543e-06,8.0,0.0,True
THE ENIGMA MACHINE,"ENIGMA TECHNOLOGIES invites you to delve into the mind of an AI. Seamlessly blending first-person exploration with point-and-click mechanics, THE ENIGMA MACHINE's completely unique presentation offers an increasingly unnerving atmosphere.",133.0,1.0,Очень положительные,348.0,0.0,Отзывы отсутствуют,0.0,2018-10-28,"Puzzle, Adventure",79.84554107621742,6.0,2.7217545718e-05,8.0,0.0,False
Can't Drive This,"Гони свой монстр-трак В ТО ВРЕМЯ КАК твой друг строит трассу. Будешь ехать медленно — ВЗОРВЁШЬСЯ! И да, это действительно так же безумно, как это звучит — особенно в режиме с 4 экранами.",,0.0,Очень положительные,181.0,0.0,Отзывы отсутствуют,0.0,2021-03-19,Racing,50.0,4.0,2.1806401545e-05,8.0,0.0,False
Golden Krone Hotel,"Golden Krone Hotel is a gothic horror roguelike. Fight vampires with sunlight or become a vampire yourself and sneak in the shadows. Combines classic turn-based combat with dynamic lighting, an innovative potion system, and fast paced gameplay.",249.0,1.0,Очень положительные,306.0,0.0,Отзывы отсутствуют,0.0,2016-10-25,"Role-playing (RPG), Strategy, Adventure",80.0,2.0,1.7223241823e-05,8.0,0.0,True
Vlad the Impaler,"A city gone mad with violence and the mass murder of its people. In this interactive graphic-novel, your choices can either lead you to the ultimate destruction of this fallen metropolis, or the demise of a vicious butcher. Will you save this city as promised or will you fall prey to the killer within?",,0.0,В основном положительные,418.0,0.0,Отзывы отсутствуют,0.0,2014-06-03,"Role-playing (RPG), Adventure",50.0,1.0,4.689232082e-06,7.0,0.0,False
Fuck You Witch,"Лучшая подруга призналась тебе в любви… но на этом проблемы не заканчиваются. Еще и галлюцинации поперли. Все это мешает спать и есть, в общем нарушает твой идеальный образ жизни. Готовь бешбармак, матери ведьму, погрузись в атмосферу казахских степей, ну и разберись че за нах творится.",385.0,1.0,Очень положительные,361.0,0.0,Отзывы отсутствуют,0.0,2024-03-29,"Simulator, Adventure",71.49341142020498,6.0,0.0,8.0,0.0,False
Cows VS Vikings,"Ты думал, видел в Стиме всё?! Нет, друг, такого ты точно не встречал! Викинги против коров! Покажи им силу Одина и открути рога!",299.0,1.0,Очень положительные,401.0,0.0,Отзывы отсутствуют,0.0,2018-12-07,"Strategy, Adventure",70.0,0.0,6.213968691e-06,8.0,0.0,True
Alchemist's Awakening,"Enter a world full of magic, mystery, beautiful landscapes and dangerous creatures. Build your own destiny, by yourself or with some friends, gather materials, use elements as attacks, recombine them into building blocks... and use your Alchemist's power to give life to any shape you built.",,0.0,Смешанные,358.0,0.0,Отзывы отсутствуют,0.0,2016-03-21,UNDEFINED,60.0,0.0,7.83934977e-07,5.0,0.0,False
